TreeDatabase100,796.9999313354492,20001
TreeDatabase100,802.0000457763672,30001
TreeDatabase100,820.0016021728516,40001
TreeDatabase100,826.9999027252197,50001
TreeDatabase100,853.2750606536865,60001
TreeDatabase100,852.0002365112305,70001
TreeDatabase100,859.9998950958252,80001
TreeDatabase100,995.0006008148193,90001
TreeDatabase500,952.9969692230225,20001
TreeDatabase500,792.0005321502686,30001
TreeDatabase500,800.9994029998779,40001
TreeDatabase500,810.0006580352783,50001
TreeDatabase500,815.000057220459,60001
TreeDatabase500,825.0002861022949,70001
TreeDatabase500,788.9981269836426,80001
TreeDatabase500,809.0002536773682,90001
TreeDatabase1000,790.0009155273438,20001
TreeDatabase1000,790.9998893737793,30001
TreeDatabase1000,820.9989070892334,40001
TreeDatabase1000,830.0013542175293,50001
TreeDatabase1000,797.0023155212402,60001
TreeDatabase1000,810.0004196166992,70001
TreeDatabase1000,790.0002002716064,80001
TreeDatabase1000,807.999849319458,90001
ListDatabase,2342.9999351501465,20001
ListDatabase,3009.9997520446777,30001
ListDatabase,3716.5133953094482,40001
ListDatabase,4298.00009727478,50001
ListDatabase,5038.51056098938,60001
ListDatabase,5570.000171661377,70001
ListDatabase,6391.512870788574,80001
ListDatabase,7036.998987197876,90001
DictionaryDatabase,785.9976291656494,20001
DictionaryDatabase,810.9962940216064,30001
DictionaryDatabase,788.0003452301025,40001
DictionaryDatabase,807.0001602172852,50001
DictionaryDatabase,813.0016326904297,60001
DictionaryDatabase,796.0019111633301,70001
DictionaryDatabase,785.0008010864258,80001
DictionaryDatabase,788.9995574951172,90001
TreeDatabase100,824.998140335083,20001
TreeDatabase100,820.0018405914307,30001
TreeDatabase100,844.9978828430176,40001
TreeDatabase100,871.0005283355713,50001
TreeDatabase100,894.0029144287109,60001
TreeDatabase100,888.99827003479,70001
TreeDatabase100,861.9987964630127,80001
TreeDatabase100,876.0030269622803,90001
TreeDatabase500,776.0007381439209,20001
TreeDatabase500,785.9997749328613,30001
TreeDatabase500,774.9996185302734,40001
TreeDatabase500,790.0002002716064,50001
TreeDatabase500,777.0023345947266,60001
TreeDatabase500,787.0001792907715,70001
TreeDatabase500,847.0027446746826,80001
TreeDatabase500,830.9993743896484,90001
TreeDatabase1000,797.0016002655029,20001
TreeDatabase1000,823.5170841217041,30001
TreeDatabase1000,803.9984703063965,40001
TreeDatabase1000,792.0002937316895,50001
TreeDatabase1000,796.0014343261719,60001
TreeDatabase1000,781.0008525848389,70001
TreeDatabase1000,778.0008316040039,80001
TreeDatabase1000,777.5115966796875,90001
ListDatabase,2348.999500274658,20001
ListDatabase,2992.631435394287,30001
ListDatabase,3705.5110931396484,40001
ListDatabase,4367.518663406372,50001
ListDatabase,4922.51443862915,60001
ListDatabase,5573.507785797119,70001
ListDatabase,6232.02919960022,80001
ListDatabase,6969.020843505859,90001
DictionaryDatabase,778.0017852783203,20001
DictionaryDatabase,772.9973793029785,30001
DictionaryDatabase,774.0015983581543,40001
DictionaryDatabase,770.9977626800537,50001
DictionaryDatabase,774.0004062652588,60001
DictionaryDatabase,773.0004787445068,70001
DictionaryDatabase,760.9996795654297,80001
DictionaryDatabase,770.9991931915283,90001
TreeDatabase100,791.0001277923584,20001
TreeDatabase100,805.9999942779541,30001
TreeDatabase100,813.9998912811279,40001
TreeDatabase100,822.9990005493164,50001
TreeDatabase100,832.0012092590332,60001
TreeDatabase100,849.0002155303955,70001
TreeDatabase100,862.9977703094482,80001
TreeDatabase100,882.0006847381592,90001
TreeDatabase500,776.0007381439209,20001
TreeDatabase500,772.0000743865967,30001
TreeDatabase500,780.0006866455078,40001
TreeDatabase500,789.0000343322754,50001
TreeDatabase500,775.881290435791,60001
TreeDatabase500,793.5113906860352,70001
TreeDatabase500,778.9969444274902,80001
TreeDatabase500,790.0002002716064,90001
TreeDatabase1000,766.9978141784668,20001
TreeDatabase1000,774.9998569488525,30001
TreeDatabase1000,778.0001163482666,40001
TreeDatabase1000,780.0014019012451,50001
TreeDatabase1000,768.0001258850098,60001
TreeDatabase1000,779.9999713897705,70001
TreeDatabase1000,776.9978046417236,80001
TreeDatabase1000,786.0000133514404,90001
ListDatabase,2329.0016651153564,20001
ListDatabase,3056.9992065429688,30001
ListDatabase,3681.5178394317627,40001
ListDatabase,4327.507972717285,50001
ListDatabase,4983.029842376709,60001
ListDatabase,5598.507404327393,70001
ListDatabase,6171.5087890625,80001
ListDatabase,6973.999738693237,90001
DictionaryDatabase,772.9997634887695,20001
DictionaryDatabase,772.0005512237549,30001
DictionaryDatabase,776.0012149810791,40001
DictionaryDatabase,786.0009670257568,50001
DictionaryDatabase,774.0001678466797,60001
DictionaryDatabase,773.0007171630859,70001
DictionaryDatabase,774.9989032745361,80001
DictionaryDatabase,774.000883102417,90001
TreeDatabase100,792.9985523223877,20001
TreeDatabase100,806.9994449615479,30001
TreeDatabase100,818.5217380523682,40001
TreeDatabase100,835.9999656677246,50001
TreeDatabase100,843.0016040802002,60001
TreeDatabase100,858.0007553100586,70001
TreeDatabase100,868.9999580383301,80001
TreeDatabase100,869.1837787628174,90001
TreeDatabase500,777.000904083252,20001
TreeDatabase500,772.0019817352295,30001
TreeDatabase500,787.0016098022461,40001
TreeDatabase500,777.000904083252,50001
TreeDatabase500,779.0036201477051,60001
TreeDatabase500,793.0002212524414,70001
TreeDatabase500,783.9992046356201,80001
TreeDatabase500,782.0003032684326,90001
TreeDatabase1000,771.9974517822266,20001
TreeDatabase1000,768.0037021636963,30001
TreeDatabase1000,773.9989757537842,40001
TreeDatabase1000,766.9992446899414,50001
TreeDatabase1000,776.0002613067627,60001
TreeDatabase1000,777.000904083252,70001
TreeDatabase1000,776.9980430603027,80001
TreeDatabase1000,772.5169658660889,90001
ListDatabase,2328.507423400879,20001
ListDatabase,3024.512767791748,30001
ListDatabase,3725.802421569824,40001
ListDatabase,4287.0025634765625,50001
ListDatabase,5056.999921798706,60001
ListDatabase,5572.020769119263,70001
ListDatabase,6281.027317047119,80001
ListDatabase,6840.514183044434,90001
DictionaryDatabase,783.9996814727783,20001
DictionaryDatabase,770.9999084472656,30001
DictionaryDatabase,779.5138359069824,40001
DictionaryDatabase,764.9986743927002,50001
DictionaryDatabase,767.5144672393799,60001
DictionaryDatabase,767.0009136199951,70001
DictionaryDatabase,764.000415802002,80001
DictionaryDatabase,782.0000648498535,90001
TreeDatabase100,788.5129451751709,20001
TreeDatabase100,828.998327255249,30001
TreeDatabase100,810.997486114502,40001
TreeDatabase100,838.0000591278076,50001
TreeDatabase100,839.9980068206787,60001
TreeDatabase100,853.0004024505615,70001
TreeDatabase100,854.999303817749,80001
TreeDatabase100,867.9995536804199,90001
TreeDatabase500,774.0018367767334,20001
TreeDatabase500,771.0013389587402,30001
TreeDatabase500,790.001392364502,40001
TreeDatabase500,772.0017433166504,50001
