TreeDatabase100,168.99991035461426,20001
TreeDatabase100,262.9976272583008,30001
TreeDatabase100,362.99872398376465,40001
TreeDatabase100,436.9995594024658,50001
TreeDatabase100,554.0018081665039,60001
TreeDatabase100,606.9984436035156,70001
TreeDatabase100,718.9986705780029,80001
TreeDatabase100,964.0002250671387,90001
TreeDatabase500,53.002119064331055,20001
TreeDatabase500,51.99718475341797,30001
TreeDatabase500,67.0006275177002,40001
TreeDatabase500,82.0004940032959,50001
TreeDatabase500,88.99998664855957,60001
TreeDatabase500,99.00140762329102,70001
TreeDatabase500,115.997314453125,80001
TreeDatabase500,130.99980354309082,90001
TreeDatabase1000,24.99985694885254,20001
TreeDatabase1000,32.99832344055176,30001
TreeDatabase1000,40.00091552734375,40001
TreeDatabase1000,46.99850082397461,50001
TreeDatabase1000,50.99987983703613,60001
TreeDatabase1000,61.99908256530762,70001
TreeDatabase1000,66.99872016906738,80001
TreeDatabase1000,69.99969482421875,90001
ListDatabase,214.00022506713867,20001
ListDatabase,305.5112361907959,30001
ListDatabase,403.99932861328125,40001
ListDatabase,493.0005073547363,50001
ListDatabase,590.0003910064697,60001
ListDatabase,687.9990100860596,70001
ListDatabase,771.0003852844238,80001
ListDatabase,897.000789642334,90001
DictionaryDatabase,239.0005588531494,20001
DictionaryDatabase,343.0006504058838,30001
DictionaryDatabase,447.9992389678955,40001
DictionaryDatabase,560.0008964538574,50001
DictionaryDatabase,670.0005531311035,60001
DictionaryDatabase,779.9990177154541,70001
DictionaryDatabase,866.0001754760742,80001
DictionaryDatabase,973.9990234375,90001
TreeDatabase100,157.00006484985352,20001
TreeDatabase100,259.9971294403076,30001
TreeDatabase100,360.0022792816162,40001
TreeDatabase100,450.000524520874,50001
TreeDatabase100,524.9989032745361,60001
TreeDatabase100,683.99977684021,70001
TreeDatabase100,729.9995422363281,80001
TreeDatabase100,825.0002861022949,90001
TreeDatabase500,38.99741172790527,20001
TreeDatabase500,54.999589920043945,30001
TreeDatabase500,65.00005722045898,40001
TreeDatabase500,74.00059700012207,50001
TreeDatabase500,89.99967575073242,60001
TreeDatabase500,103.99818420410156,70001
TreeDatabase500,125.0,80001
TreeDatabase500,124.99785423278809,90001
TreeDatabase1000,23.998737335205078,20001
TreeDatabase1000,30.99966049194336,30001
TreeDatabase1000,37.99891471862793,40001
TreeDatabase1000,47.99914360046387,50001
TreeDatabase1000,51.000118255615234,60001
TreeDatabase1000,56.99777603149414,70001
TreeDatabase1000,60.999155044555664,80001
TreeDatabase1000,67.00015068054199,90001
ListDatabase,213.5162353515625,20001
ListDatabase,303.9984703063965,30001
ListDatabase,403.99813652038574,40001
ListDatabase,499.9997615814209,50001
ListDatabase,591.001033782959,60001
ListDatabase,679.9993515014648,70001
ListDatabase,772.9976177215576,80001
ListDatabase,868.0009841918945,90001
DictionaryDatabase,237.99872398376465,20001
DictionaryDatabase,339.0018939971924,30001
DictionaryDatabase,442.99983978271484,40001
DictionaryDatabase,548.0005741119385,50001
DictionaryDatabase,646.0001468658447,60001
DictionaryDatabase,750.516414642334,70001
DictionaryDatabase,852.9994487762451,80001
DictionaryDatabase,957.5114250183105,90001
TreeDatabase100,162.99843788146973,20001
TreeDatabase100,255.0046443939209,30001
TreeDatabase100,364.99881744384766,40001
TreeDatabase100,418.99967193603516,50001
TreeDatabase100,549.5109558105469,60001
TreeDatabase100,638.9977931976318,70001
TreeDatabase100,766.0024166107178,80001
TreeDatabase100,784.998893737793,90001
TreeDatabase500,39.998769760131836,20001
TreeDatabase500,51.000118255615234,30001
TreeDatabase500,66.99943542480469,40001
TreeDatabase500,73.99988174438477,50001
TreeDatabase500,96.00090980529785,60001
TreeDatabase500,101.99975967407227,70001
TreeDatabase500,116.99748039245605,80001
